user_id,item_id,Action
1728755,93065880,added_to_cart
1728755,48989535,purchased
1728755,27828639,added_to_cart
1728755,69937595,viewed
1728755,38797923,purchased
1728755,31628026,viewed
1728755,79943660,purchased
1728755,38791307,purchased
4458499,13683461,added_to_cart
4458499,40365852,added_to_cart
4458499,75201918,purchased
4458499,16181676,viewed
4458499,20926980,purchased
4458499,42895744,purchased
4458499,30644775,added_to_cart
4458499,71182183,added_to_cart
4458499,60785620,purchased
4458499,32050095,viewed
4458499,41956454,purchased
4458499,54134908,purchased
4458499,54560351,purchased
4458499,25151902,purchased
4458499,14440816,viewed
4458499,27118300,added_to_cart
4458499,13214080,added_to_cart
4458499,59345542,purchased
4458499,93859371,purchased
4458499,13716442,purchased
4458499,54654283,viewed
4458499,46528302,added_to_cart
4458499,33478157,added_to_cart
4458499,37324753,purchased
4458499,81553234,purchased
4458499,63207315,purchased
4458499,43709488,purchased
4458499,58991390,viewed
4458499,97658791,purchased
4458499,99273743,added_to_cart
4458499,26675416,purchased
4458499,75557975,viewed
4458499,33478157,viewed
4458499,46101565,purchased
4458499,20929543,viewed
4458499,83308641,added_to_cart
4458499,59849133,purchased
4458499,95747851,viewed
4458499,70763957,added_to_cart
4458499,90387017,viewed
4458499,64125553,viewed
4458499,65196098,added_to_cart
3775399,30644775,purchased
3775399,41534187,viewed
3775399,71814057,purchased
3775399,26073709,purchased
3775399,14207843,added_to_cart
3775399,36800797,added_to_cart
3775399,39129956,purchased
3775399,51243969,added_to_cart
3775399,80809898,added_to_cart
3775399,72463597,purchased
3775399,49923790,purchased
3775399,16701562,viewed
3775399,23303587,purchased
3775399,62714424,viewed
3775399,75542512,viewed
3775399,55849809,purchased
3775399,13977758,added_to_cart
3775399,13841283,viewed
3775399,39129956,viewed
3775399,15655250,added_to_cart
564271,38393124,purchased
564271,71009168,viewed
564271,62232937,purchased
564271,65258469,added_to_cart
564271,19070377,purchased
564271,41230899,purchased
564271,21698159,purchased
564271,14200701,purchased
564271,50183092,viewed
564271,23804960,added_to_cart
564271,46101565,purchased
564271,57076864,purchased
564271,13214080,purchased
564271,72633252,purchased
564271,62952698,purchased
564271,29004523,added_to_cart
564271,66620900,purchased
564271,48392686,purchased
564271,20189932,added_to_cart
9425180,90202191,added_to_cart
9425180,61219733,viewed
9425180,43709488,purchased
9425180,60277046,purchased
9425180,42088829,purchased
9425180,84706858,purchased
9425180,24813305,viewed
9425180,82529590,purchased
9425180,48392686,viewed
9425180,79063772,viewed
9425180,26675416,viewed
9425180,50183092,viewed
9425180,70802143,added_to_cart
9425180,32686974,added_to_cart
9425180,65391905,viewed
9425180,46249807,viewed
9425180,77593896,viewed
9425180,50001685,viewed
9425180,11021868,viewed
5240932,96112903,added_to_cart
5240932,90567637,added_to_cart
5240932,46528302,purchased
5240932,63267210,purchased
5240932,16113805,viewed
5240932,26976692,purchased
5240932,72471797,purchased
5240932,69529360,viewed
5240932,80736416,purchased
5240932,71182183,purchased
5240932,21603717,purchased
5240932,64366003,added_to_cart
5240932,97842051,viewed
5240932,39661360,viewed
5240932,22927148,purchased
5240932,91390307,viewed
5240932,98837132,viewed
5240932,54583755,viewed
5240932,81174803,viewed
5240932,32050095,added_to_cart
5240932,40040359,purchased
5240932,45464537,purchased
5240932,11611604,purchased
5240932,98996211,added_to_cart
5240932,66879305,added_to_cart
5240932,41004646,purchased
5240932,63362584,added_to_cart
5240932,38556624,added_to_cart
5240932,60325917,added_to_cart
5240932,16382497,added_to_cart
490548,63605192,viewed
490548,59294677,viewed
490548,71814057,added_to_cart
490548,23985239,viewed
490548,67916577,viewed
490548,51755900,purchased
490548,26073709,purchased
490548,12724944,purchased
490548,99045781,purchased
490548,26976692,added_to_cart
490548,22747825,purchased
490548,59192675,purchased
490548,16759552,purchased
490548,96517412,purchased
490548,58991390,purchased
490548,30644775,purchased
490548,87123757,added_to_cart
490548,65680546,purchased
490548,98996211,added_to_cart
9005562,64911239,viewed
9005562,49045268,added_to_cart
9005562,84394019,added_to_cart
9005562,22635384,viewed
9005562,63605192,purchased
9005562,42794621,viewed
9005562,47882394,purchased
9005562,88103510,viewed
9005562,62952698,added_to_cart
9005562,33979719,purchased
9005562,19308548,purchased
9005562,94089229,added_to_cart
1984211,18353942,purchased
1984211,64193687,purchased
1984211,43320640,purchased
1984211,25992447,purchased
1984211,79780346,purchased
1984211,30636680,viewed
1984211,57580752,purchased
1984211,97144007,purchased
1984211,88882180,added_to_cart
1984211,32117994,purchased
1984211,13716442,purchased
1984211,14523982,added_to_cart
1984211,97786032,purchased
1984211,40365852,added_to_cart
1984211,75766312,purchased
1984211,56177215,purchased
1984211,16127141,viewed
1984211,92295564,added_to_cart
1984211,79760813,purchased
1984211,49045268,added_to_cart
1984211,61283321,viewed
1984211,77519573,viewed
1984211,73480722,purchased
578065,62952698,purchased
578065,51826841,purchased
578065,41956454,purchased
578065,74217313,added_to_cart
578065,78795666,added_to_cart
578065,72375655,added_to_cart
578065,57580752,purchased
578065,93217219,viewed
578065,76892981,purchased
578065,84421283,purchased
578065,21675394,viewed
578065,26001218,viewed
578065,54560351,added_to_cart
578065,18925216,added_to_cart
578065,59192675,viewed
578065,96896134,purchased
578065,35471215,purchased
578065,34126471,added_to_cart
578065,65391905,purchased
578065,71814057,added_to_cart
578065,73884805,purchased
578065,84706858,purchased
578065,44384309,purchased
578065,20929543,purchased
578065,78542947,purchased
578065,35304031,viewed
578065,60770404,purchased
578065,45470031,added_to_cart
578065,99491536,purchased
578065,13683461,purchased
578065,62645271,purchased
578065,52780097,added_to_cart
578065,64790113,purchased
578065,41004646,added_to_cart
578065,64790113,purchased
578065,33246649,purchased
578065,41600930,added_to_cart
578065,63207315,viewed
4151966,84467244,purchased
4151966,99491536,viewed
4151966,56995127,added_to_cart
4151966,96517412,purchased
4151966,52467217,purchased
4151966,32641109,added_to_cart
4151966,61219733,purchased
4151966,92572766,purchased
4151966,29419077,added_to_cart
4151966,69669631,viewed
4151966,75766312,viewed
4151966,25992447,added_to_cart
4151966,32412422,purchased
4151966,31166567,added_to_cart
4151966,70836839,purchased
4151966,77630753,purchased
4151966,22825853,viewed
4151966,24662147,purchased
4151966,67600824,purchased
8087785,38556624,purchased
8087785,92403509,purchased
8087785,92091914,added_to_cart
8087785,63267210,viewed
8087785,46101565,added_to_cart
8087785,35416375,added_to_cart
8087785,26336102,added_to_cart
8087785,59345542,viewed
8087785,33478157,added_to_cart
8087785,77187481,purchased
8087785,23778577,purchased
8087785,12441305,added_to_cart
8087785,25926670,purchased
8087785,93986906,purchased
8087785,14126816,added_to_cart
8087785,79456262,added_to_cart
8087785,19007293,viewed
8087785,81205115,purchased
8087785,81928456,viewed
8087785,15996586,viewed
8087785,94503556,viewed
8087785,91876483,added_to_cart
8087785,41230899,purchased
8087785,97786032,purchased
8087785,79669222,viewed
8087785,43320640,purchased
8087785,16113805,viewed
8087785,61219053,purchased
8087785,23533934,purchased
8087785,77187481,added_to_cart
8087785,65258469,viewed
8372573,33105999,purchased
8372573,51755900,viewed
8372573,59446643,added_to_cart
8372573,18537947,added_to_cart
8372573,81553234,viewed
8372573,30644775,added_to_cart
8372573,69485116,purchased
8372573,50275889,purchased
8372573,16143121,purchased
8372573,39215657,added_to_cart
8372573,77540248,purchased
8372573,83972694,added_to_cart
8372573,83676868,purchased
8372573,27828639,purchased
8372573,62232937,purchased
8372573,91658539,viewed
8372573,41956454,purchased
8372573,82102751,added_to_cart
8372573,37324753,purchased
8372573,94089229,purchased
8372573,93042919,viewed
8372573,33836770,added_to_cart
8372573,71275045,added_to_cart
8372573,65768593,added_to_cart
8372573,57561979,purchased
8372573,25926670,purchased
8372573,78791552,added_to_cart
8372573,28483913,purchased
8372573,27118300,purchased
8372573,54529865,viewed
8372573,39320649,added_to_cart
8372573,22747825,purchased
8372573,50275889,purchased
8372573,56177215,purchased
8372573,99819244,purchased
2019609,13157472,viewed
2019609,37357101,purchased
2019609,79063772,viewed
2019609,13753041,added_to_cart
2019609,75542512,added_to_cart
2019609,23804960,viewed
2019609,48989535,viewed
2019609,66032489,viewed
2019609,97184960,purchased
2019609,85917551,purchased
2019609,74217313,viewed
2019609,62645271,purchased
2019609,61219053,added_to_cart
2019609,64820932,purchased
2019609,35879727,viewed
2019609,32050095,purchased
2019609,73480722,purchased
2019609,57580752,purchased
2019609,20959373,purchased
2019609,32641109,added_to_cart
2019609,99491536,purchased
2019609,94016033,purchased
2019609,71009168,purchased
2019609,91658539,purchased
2019609,54654283,purchased
3826830,88882180,added_to_cart
3826830,35879727,purchased
3826830,46528302,purchased
3826830,44483547,purchased
3826830,56499664,purchased
3826830,88882180,purchased
3826830,33478157,purchased
3826830,72471797,added_to_cart
3826830,51243969,purchased
3826830,35471215,added_to_cart
3826830,44982471,added_to_cart
2263819,25232433,purchased
2263819,37419230,added_to_cart
2263819,35096965,purchased
2263819,79957536,viewed
2263819,65258469,purchased
2263819,83676868,purchased
2263819,37289036,purchased
2263819,91922463,added_to_cart
2263819,34521199,viewed
2263819,16181676,added_to_cart
2263819,55233478,purchased
2263819,60822672,added_to_cart
2263819,13716442,added_to_cart
2263819,97345261,purchased
2263819,64509648,purchased
2263819,80878126,added_to_cart
2263819,32641109,added_to_cart
2263819,35233603,added_to_cart
2263819,32575973,purchased
2263819,62363980,viewed
2263819,20959373,added_to_cart
2263819,82467292,added_to_cart
2263819,45470031,purchased
2263819,87901319,added_to_cart
2263819,12441305,added_to_cart
2263819,54529865,added_to_cart
2263819,57286383,added_to_cart
2263819,90387017,added_to_cart
2263819,39411478,purchased
2263819,76892981,purchased
2263819,91457724,added_to_cart
2263819,24813305,viewed
2263819,39094829,added_to_cart
2263819,46800477,purchased
2263819,95747851,purchased
2263819,19382308,added_to_cart
2263819,56916352,purchased
2263819,11746009,viewed
2263819,84467244,added_to_cart
2263819,35879727,viewed
2263819,80201009,purchased
2263819,99273743,purchased
2263819,72321782,added_to_cart
2263819,45464537,added_to_cart
2263819,84782594,purchased
2263819,70763957,added_to_cart
2263819,75201918,added_to_cart
3042690,30000199,purchased
3042690,98453270,purchased
3042690,67091210,added_to_cart
3042690,27436653,purchased
3042690,55450654,purchased
3042690,90567637,purchased
3042690,72471797,purchased
3042690,78919120,added_to_cart
3042690,38972333,purchased
3042690,66879305,viewed
3042690,50751792,purchased
3042690,41482236,purchased
3042690,43349440,added_to_cart
3042690,87858999,purchased
3042690,16382497,viewed
3042690,65412241,viewed
3042690,19382308,added_to_cart
3042690,24662147,purchased
3042690,69990996,purchased
3042690,36408223,added_to_cart
3042690,71872363,added_to_cart
3042690,54435275,viewed
3042690,63267210,purchased
3042690,33836770,purchased
3042690,33105999,purchased
3042690,97345261,purchased
3042690,41133523,purchased
3042690,16113805,purchased
3042690,15045695,purchased
3042690,40040359,purchased
3042690,86928480,viewed
668078,63352741,added_to_cart
668078,36459478,added_to_cart
668078,82102751,purchased
668078,70763957,purchased
668078,52739872,purchased
668078,85960575,purchased
668078,64125553,purchased
668078,27436653,added_to_cart
668078,78542947,viewed
668078,93231491,viewed
668078,20966208,purchased
668078,41133523,added_to_cart
668078,98561855,viewed
668078,41041774,added_to_cart
668078,19915192,purchased
668078,84738041,viewed
668078,30644775,purchased
668078,28169030,purchased
668078,26995862,viewed
668078,20099296,purchased
668078,77522643,purchased
668078,46085774,viewed
668078,50751792,added_to_cart
668078,26001218,purchased
668078,63362584,purchased
668078,46528302,purchased
668078,88600039,purchased
7404132,23778577,added_to_cart
7404132,53704540,purchased
7404132,93859371,added_to_cart
7404132,33413338,viewed
7404132,93217219,added_to_cart
7404132,48989535,purchased
7404132,64727559,purchased
7404132,20926980,added_to_cart
7404132,71009168,purchased
7404132,96517412,viewed
7404132,32412422,purchased
7404132,13157472,purchased
7404132,93217219,purchased
7404132,73547295,purchased
7404132,72637953,purchased
7404132,88600039,purchased
7404132,49168889,viewed
7404132,12441305,purchased
7404132,90202191,purchased
7404132,82102751,purchased
7404132,78314504,added_to_cart
7404132,14820823,viewed
7404132,38556624,added_to_cart
7404132,13214080,added_to_cart
7404132,91876483,purchased
7404132,41041774,added_to_cart
7404132,19007293,viewed
7404132,14126816,purchased
7404132,52844501,added_to_cart
7404132,14126816,viewed
7404132,82102751,added_to_cart
7404132,14820823,added_to_cart
7404132,62471164,purchased
7404132,15996586,purchased
7404132,59317626,viewed
7404132,66271489,purchased
7404132,62363980,purchased
7404132,69669631,purchased
7404132,99451017,purchased
3561736,69669631,purchased
3561736,13977758,added_to_cart
3561736,46327460,added_to_cart
3561736,70836839,viewed
3561736,79207298,purchased
3561736,93706178,purchased
3561736,14983258,purchased
3561736,20929543,viewed
3561736,40128361,added_to_cart
3561736,75542512,viewed
3561736,84394019,added_to_cart
3561736,90202191,added_to_cart
3561736,91721247,viewed
3561736,55881505,viewed
3561736,40365852,viewed
3561736,58696490,purchased
3561736,60178863,viewed
3561736,15163698,viewed
3561736,25232433,added_to_cart
3561736,85919475,viewed
3561736,57580752,purchased
3561736,25822521,purchased
3561736,65391905,purchased
3561736,16254540,purchased
3561736,46800477,purchased
3561736,40955274,viewed
3561736,21603717,purchased
3561736,97833678,purchased
2354786,59294677,purchased
2354786,81553234,purchased
2354786,88600039,added_to_cart
2354786,40040359,purchased
2354786,91658539,purchased
2354786,63267210,purchased
2354786,36881214,added_to_cart
2354786,46327460,purchased
2354786,45833797,added_to_cart
2354786,55204292,purchased
2354786,91922463,added_to_cart
2354786,19308548,purchased
2354786,59345542,purchased
2354786,96112903,purchased
2354786,20230130,purchased
2354786,24718532,purchased
2354786,59990848,added_to_cart
2354786,42088829,added_to_cart
2354786,28169030,viewed
2354786,90387017,purchased
2354786,96896134,viewed
2354786,99045781,viewed
2354786,93065880,viewed
2354786,33979719,viewed
2354786,13417110,added_to_cart
2354786,89975927,viewed
2354786,87505110,purchased
2354786,30636680,viewed
5894434,80736416,viewed
5894434,43709488,added_to_cart
5894434,28885892,added_to_cart
5894434,84610084,purchased
5894434,18739047,viewed
5894434,22635384,added_to_cart
5894434,69351288,added_to_cart
5894434,41095884,added_to_cart
5894434,93231491,purchased
5894434,49059786,purchased
5894434,82123201,viewed
5894434,91235959,viewed
5894434,50001685,viewed
5894434,91883542,viewed
5894434,59446643,added_to_cart
5894434,56499664,purchased
5894434,71009168,added_to_cart
5894434,83087316,purchased
5894434,25992447,purchased
3863401,91390307,purchased
3863401,48392686,purchased
3863401,43709488,purchased
3863401,72633252,viewed
3863401,60178863,added_to_cart
3863401,87864968,purchased
3863401,71009168,purchased
3863401,36902447,purchased
3863401,75230515,purchased
3863401,85944441,added_to_cart
3863401,36881214,viewed
3863401,91265679,viewed
3863401,46588721,added_to_cart
3863401,51540637,purchased
3863401,91658539,added_to_cart
3863401,23678640,purchased
3863401,96061812,purchased
3863401,46101565,purchased
3863401,28652060,purchased
3863401,26455279,purchased
3863401,82990951,added_to_cart
3863401,33836770,added_to_cart
3863401,93065880,added_to_cart
3863401,62363980,purchased
3863401,83308641,purchased
3863401,54175478,viewed
3863401,79207298,viewed
3863401,80617906,viewed
3863401,18925216,added_to_cart
3863401,99601068,added_to_cart
3863401,22825853,purchased
3863401,49045268,purchased
3863401,86928480,viewed
3863401,56916352,added_to_cart
3863401,20966208,added_to_cart
3863401,39320649,purchased
3863401,80101212,added_to_cart
3863401,57561979,viewed
3863401,80139272,added_to_cart
3863401,38723478,purchased
3863401,42895744,added_to_cart
3863401,62232937,purchased
9860331,26995862,purchased
9860331,66271489,added_to_cart
9860331,56708150,added_to_cart
9860331,52844501,purchased
9860331,94241940,added_to_cart
9860331,41133523,viewed
9860331,85960575,purchased
9860331,78071139,purchased
9860331,41387586,added_to_cart
9860331,58398745,added_to_cart
9860331,22560400,purchased
9860331,48315944,purchased
9860331,44982471,purchased
9860331,48128288,purchased
9860331,74217313,added_to_cart
9860331,37841913,purchased
9860331,69990996,added_to_cart
9860331,72375655,added_to_cart
9860331,32409587,added_to_cart
9860331,83676868,purchased
9860331,74217313,added_to_cart
9860331,80201009,purchased
9860331,82123201,purchased
9860331,32686974,added_to_cart
9860331,13659649,added_to_cart
9860331,62952698,added_to_cart
9860331,25813886,purchased
9860331,60178863,added_to_cart
9860331,39215657,added_to_cart
9860331,14440816,viewed
9860331,62232937,viewed
9860331,69108482,added_to_cart
9860331,31712221,purchased
9860331,64353782,viewed
9860331,50572450,added_to_cart
9860331,16181676,purchased
9860331,63312657,added_to_cart
9860331,73480722,viewed
9860331,75557975,purchased
9860331,56712196,viewed
9860331,54644761,added_to_cart
9860331,96060130,viewed
9860331,24662147,viewed
9860331,16127141,added_to_cart
9860331,79780346,added_to_cart
9860331,22747825,viewed
9860331,48637198,purchased
9860331,68152057,added_to_cart
9860331,32686974,added_to_cart
9860331,57341144,purchased
638296,86928480,viewed
638296,51826841,added_to_cart
638296,59849133,viewed
638296,51826841,purchased
638296,75766312,added_to_cart
638296,22747825,added_to_cart
638296,48392686,viewed
638296,81174803,purchased
638296,92950656,purchased
638296,15212998,added_to_cart
638296,92403509,purchased
638296,14207843,purchased
638296,39129956,purchased
638296,46249807,purchased
638296,29004523,purchased
638296,64366003,added_to_cart
638296,53704540,viewed
638296,31712221,viewed
638296,37419230,added_to_cart
4282878,71182183,added_to_cart
4282878,23700144,purchased
4282878,81768132,added_to_cart
4282878,91876483,purchased
4282878,56240291,purchased
4282878,21698159,purchased
4282878,58398745,added_to_cart
4282878,25151902,added_to_cart
4282878,19545357,added_to_cart
4282878,14238359,purchased
4282878,37790067,purchased
4282878,60178863,purchased
4282878,36902447,purchased
4282878,30551853,viewed
4282878,26675416,added_to_cart
4282878,91883542,purchased
4282878,59446643,purchased
4282878,81205115,purchased
4282878,13683461,viewed
4282878,14207843,purchased
4282878,11611604,viewed
4282878,50894986,added_to_cart
4282878,59192675,purchased
4282878,99273743,purchased
4282878,24662147,purchased
4282878,73480722,purchased
4282878,42088829,added_to_cart
4282878,99618122,viewed
4282878,19915192,purchased
4282878,41387586,viewed
4282878,55233478,purchased
4282878,70836839,viewed
4282878,60822672,added_to_cart
4282878,41845349,purchased
4282878,98350457,purchased
4282878,94241940,added_to_cart
5163082,36798889,purchased
5163082,57076864,viewed
5163082,78542947,added_to_cart
5163082,23678640,viewed
5163082,64353782,purchased
5163082,19308548,purchased
5163082,61219053,added_to_cart
5163082,19688900,added_to_cart
5163082,23985239,purchased
5163082,56712196,viewed
5163082,27275190,purchased
5163082,62645271,viewed
5163082,48392686,viewed
5163082,51540637,viewed
5163082,23678640,purchased
5163082,36881214,purchased
5163082,40128361,viewed
5163082,24718532,added_to_cart
5163082,77522643,purchased
5163082,96896134,purchased
5163082,78791552,purchased
5163082,79780346,added_to_cart
5163082,56240291,added_to_cart
5163082,19653925,purchased
5163082,31628026,purchased
1798117,68746807,added_to_cart
1798117,98837132,added_to_cart
1798117,64366003,added_to_cart
1798117,64790113,viewed
1798117,86928480,purchased
1798117,15563424,purchased
1798117,57479021,added_to_cart
1798117,97842051,purchased
1798117,37790067,purchased
1798117,87901319,added_to_cart
1798117,21675394,viewed
1798117,14983258,purchased
1798117,83113843,viewed
1798117,62952698,purchased
1798117,82990951,purchased
1798117,99045781,viewed
1798117,78071139,viewed
9816484,13841283,purchased
9816484,24813305,purchased
9816484,58991390,purchased
9816484,92950656,purchased
9816484,20966208,purchased
9816484,23778577,added_to_cart
9816484,93042919,added_to_cart
9816484,74716998,added_to_cart
9816484,26073709,viewed
9816484,52780097,purchased
9816484,13764869,added_to_cart
9816484,32409587,viewed
9816484,44855237,purchased
9816484,61703410,added_to_cart
9816484,62232937,purchased
9816484,68746807,added_to_cart
9816484,27438531,added_to_cart
9816484,57479021,purchased
9816484,42452934,purchased
9816484,44004218,added_to_cart
9816484,64353782,purchased
9816484,43349440,added_to_cart
9816484,54583755,viewed
9816484,63362584,purchased
9816484,77593896,purchased
9816484,45463847,added_to_cart
9816484,39411478,purchased
9816484,35471215,purchased
9816484,13417110,added_to_cart
9816484,32575973,added_to_cart
9816484,13764869,purchased
9816484,60277046,viewed
9816484,20189932,added_to_cart
9816484,38556624,purchased
9816484,20153807,purchased
9816484,46249807,added_to_cart
9816484,65258469,added_to_cart
9816484,74730874,added_to_cart
9816484,48989535,purchased
9816484,65878321,viewed
9816484,72471797,added_to_cart
9816484,50001685,added_to_cart
9816484,68851518,added_to_cart
9816484,21603717,purchased
9816484,35879727,added_to_cart
9816484,37289036,purchased
9816484,71009168,added_to_cart
9816484,14099917,purchased
9816484,62645271,viewed
9816484,97144007,added_to_cart
5566858,41230899,added_to_cart
5566858,90707993,added_to_cart
5566858,66846491,purchased
5566858,56177215,purchased
5566858,64715020,purchased
5566858,39129956,added_to_cart
5566858,52844501,viewed
5566858,21675394,purchased
5566858,96616274,viewed
5566858,48128288,purchased
5566858,39320649,purchased
5566858,29740318,added_to_cart
5566858,45463847,viewed
5566858,84467244,added_to_cart
5566858,64366003,viewed
5566858,30551853,viewed
5566858,48315944,added_to_cart
5566858,85960575,purchased
5566858,37841913,purchased
5566858,51826841,purchased
5566858,41534187,added_to_cart
2273888,46327460,viewed
2273888,77593896,purchased
2273888,95002503,viewed
2273888,37841913,viewed
2273888,68152057,purchased
2273888,75542512,added_to_cart
2273888,35416375,purchased
2273888,13659649,purchased
2273888,22927148,viewed
2273888,13214080,viewed
2273888,93065880,added_to_cart
2273888,63207315,purchased
2273888,92295564,added_to_cart
2273888,84467244,added_to_cart
2273888,27436653,viewed
2273888,39320649,purchased
2273888,70550897,viewed
2273888,84738041,added_to_cart
2273888,64727559,added_to_cart
2273888,14200701,purchased
2273888,25219545,purchased
2273888,64125553,purchased
2273888,81768132,added_to_cart
2273888,81205115,added_to_cart
2273888,91757531,added_to_cart
2273888,52460777,viewed
2273888,56499664,viewed
2273888,73454524,purchased
2273888,63312657,purchased
2273888,79196953,viewed
2273888,22635384,purchased
2273888,68738795,viewed
2273888,47703630,viewed
2273888,23778577,added_to_cart
2273888,64727559,purchased
2273888,90686706,purchased
2273888,56712196,added_to_cart
2273888,26379426,added_to_cart
2273888,76892981,purchased
2273888,93217219,added_to_cart
2273888,39663413,purchased
2273888,25992447,added_to_cart
2273888,11021868,purchased
2273888,34569913,purchased
2273888,92403509,added_to_cart
2273888,20702337,purchased
2273888,63312657,viewed
9865587,61219733,purchased
9865587,28483913,added_to_cart
9865587,94503556,added_to_cart
9865587,51404806,viewed
9865587,41600930,purchased
9865587,81205115,viewed
9865587,64780715,added_to_cart
9865587,33123186,purchased
9865587,75201918,purchased
9865587,90387017,added_to_cart
9865587,68851518,purchased
9865587,72280796,purchased
9865587,29631386,added_to_cart
9865587,65768593,viewed
9865587,94089229,added_to_cart
9865587,98837132,added_to_cart
9865587,78071139,added_to_cart
9865587,83591444,purchased
9865587,56982991,purchased
9865587,82102751,purchased
9865587,83591444,added_to_cart
9865587,83087316,purchased
9865587,15518484,viewed
9865587,52780097,added_to_cart
5964195,27438531,added_to_cart
5964195,55233478,purchased
5964195,78186078,purchased
5964195,61283321,purchased
5964195,32866167,purchased
5964195,65258469,purchased
5964195,30972778,purchased
5964195,58398745,purchased
5964195,33413338,added_to_cart
5964195,66564205,purchased
5964195,54347286,viewed
5964195,66562698,purchased
5964195,43320640,added_to_cart
5964195,92091914,added_to_cart
5964195,43709488,viewed
5964195,18537947,purchased
5964195,49781748,purchased
5964195,73610806,purchased
5964195,99618122,added_to_cart
5964195,60822672,added_to_cart
5964195,84467244,added_to_cart
5964195,33877556,added_to_cart
5964195,26001218,added_to_cart
5964195,20929543,purchased
9328221,76444950,purchased
9328221,82102751,purchased
9328221,46085774,purchased
9328221,78468664,purchased
9328221,32686974,added_to_cart
9328221,41956454,purchased
9328221,19308548,purchased
9328221,61740916,added_to_cart
9328221,97184960,added_to_cart
9328221,58206280,added_to_cart
9328221,81355274,added_to_cart
9328221,79496904,purchased
9328221,40128361,added_to_cart
9328221,67666049,purchased
9328221,98628085,purchased
9328221,78795666,purchased
9328221,22747825,purchased
9328221,72471797,purchased
9328221,73547295,viewed
9328221,15518484,purchased
9328221,51826841,added_to_cart
9328221,72942517,added_to_cart
9328221,36800797,viewed
9328221,35233603,viewed
9328221,40128361,viewed
9328221,15996586,purchased
9328221,14440816,added_to_cart
9328221,74488688,purchased
9328221,78851876,purchased
9328221,64681084,purchased
9328221,75703340,purchased
9328221,61703410,purchased
9328221,20959373,viewed
9328221,90387017,viewed
9328221,86928480,purchased
9328221,65391905,purchased
9328221,20929543,purchased
9328221,73252897,purchased
9328221,45833797,viewed
9328221,20153807,purchased
9328221,26804141,added_to_cart
9328221,30439818,purchased
9328221,14207843,added_to_cart
9328221,52467217,added_to_cart
9328221,68518880,viewed
9328221,56262947,purchased
9328221,61219733,added_to_cart
9328221,22560400,added_to_cart
9328221,95145573,viewed
9328221,39411478,viewed
8306646,99273743,viewed
8306646,65680546,purchased
8306646,13764869,purchased
8306646,62714424,added_to_cart
8306646,87281197,purchased
8306646,72321782,added_to_cart
8306646,41600930,purchased
8306646,85468320,purchased
8306646,83676868,purchased
8306646,69689086,purchased
8306646,26037172,purchased
8306646,83087316,viewed
8306646,72027396,purchased
8306646,46800477,viewed
8306646,23700144,added_to_cart
8306646,25992447,purchased
8306646,54435275,added_to_cart
8306646,60785620,purchased
8306646,48128288,added_to_cart
8306646,25219545,purchased
8306646,87901319,viewed
8306646,66032489,purchased
8306646,24392396,viewed
8306646,76892981,added_to_cart
8306646,79957536,purchased
8306646,51826841,added_to_cart
8306646,52780097,purchased
8306646,30644775,viewed
8306646,57580752,added_to_cart
8306646,39663413,purchased
8306646,75201918,viewed
8306646,20966208,added_to_cart
8306646,26379426,purchased
8306646,56916352,purchased
8306646,98996211,purchased
8306646,36408223,added_to_cart
8306646,73547295,viewed
8306646,37357101,purchased
3446426,87901319,added_to_cart
3446426,88801377,purchased
3446426,24817209,purchased
3446426,19334834,purchased
3446426,59446643,purchased
3446426,51826841,added_to_cart
3446426,54654283,purchased
3446426,47703630,purchased
3446426,54654283,purchased
3446426,14200701,purchased
3446426,58206280,added_to_cart
3446426,71872363,added_to_cart
3446426,16113805,viewed
3446426,85960575,purchased
3446426,94483942,purchased
3446426,64681084,purchased
3446426,49831753,added_to_cart
3446426,18739047,added_to_cart
3446426,69115982,added_to_cart
3446426,99775805,purchased
3446426,77187481,purchased
3446426,64715020,purchased
3446426,22747825,viewed
3446426,29873462,purchased
3446426,87123757,added_to_cart
3446426,92788182,added_to_cart
3446426,23985239,purchased
3446426,13214080,added_to_cart
3446426,66826580,purchased
3446426,37292152,purchased
3446426,21603717,added_to_cart
2097648,11021868,added_to_cart
2097648,79456262,purchased
2097648,80736416,added_to_cart
2097648,54654283,purchased
2097648,45833797,added_to_cart
2097648,41956454,purchased
2097648,63068017,purchased
2097648,64820932,purchased
2097648,33861736,viewed
2097648,78795666,added_to_cart
2097648,20926980,viewed
2097648,50894986,added_to_cart
2097648,29419077,added_to_cart
2097648,91883542,purchased
2097648,38797923,added_to_cart
2097648,32866167,purchased
2097648,66562698,purchased
2097648,36800797,viewed
2097648,14983258,purchased
2097648,92158594,added_to_cart
2097648,85960575,purchased
2097648,60277046,purchased
2097648,49059786,added_to_cart
2097648,56262947,purchased
2097648,60325917,purchased
2583319,31166567,added_to_cart
2583319,97833678,purchased
2583319,59446643,purchased
2583319,39094829,purchased
2583319,88600039,purchased
2583319,72942517,viewed
2583319,89994251,viewed
2583319,92403509,viewed
2583319,83113843,purchased
2583319,83113843,purchased
2583319,48128288,added_to_cart
2583319,49168889,purchased
2583319,55233478,added_to_cart
2583319,29740318,purchased
2583319,18553860,viewed
2583319,20230130,purchased
2583319,51069732,added_to_cart
2583319,22995904,added_to_cart
2583319,64790113,added_to_cart
2583319,44855237,purchased
2583319,20929543,purchased
2583319,74527901,purchased
